Source IP,Destination IP,Source Port,Destination Port,Timestamp,Protocol,Packet Size,Flags,Severity Level
3.202.204.31,148.185.152.220,58808,46789,1/1/2024 8:38,ICMP,399,bb611,Suspicious
203.67.214.107,86.5.33.163,49827,31162,1/9/2024 0:33,UDP,476,Jg944,Malicious
135.117.97.17,10.79.45.146,28021,41024,1/21/2024 5:25,ICMP,382,wk799,Normal
110.215.210.85,117.189.85.116,33783,24083,1/2/2024 22:29,TCP,1436,iB771,Normal
91.248.15.106,18.62.204.140,23290,41907,1/10/2024 13:18,TCP,857,Qw266,Malicious
5.137.130.243,61.9.145.91,32419,29697,1/5/2024 18:03,UDP,972,Vb146,Normal
1.160.159.204,28.185.158.23,7796,862,1/12/2024 14:10,UDP,734,qX574,Normal
63.24.129.79,209.0.240.45,9657,4991,1/11/2024 6:41,TCP,710,kx383,Normal
167.68.125.151,135.199.148.65,26435,2852,1/12/2024 9:47,ICMP,1210,LN047,Malicious
138.183.193.191,97.93.25.9,26220,44497,1/2/2024 21:16,TCP,671,zS051,Normal
165.105.114.101,136.172.150.250,5657,44622,1/1/2024 10:26,TCP,922,Vo414,Normal
165.8.60.238,97.109.6.225,7030,36868,1/24/2024 6:09,TCP,702,Ub530,Malicious
198.131.104.233,122.178.31.78,14451,31226,1/23/2024 7:26,ICMP,698,Nl393,Suspicious
27.2.158.75,5.9.235.102,65264,26315,1/21/2024 6:55,TCP,529,nM037,Malicious
183.245.248.46,14.181.235.28,11334,23295,1/13/2024 13:50,UDP,455,EU909,Suspicious
198.208.67.242,202.38.173.224,24336,13759,1/6/2024 1:37,UDP,1132,yB879,Normal
58.249.27.126,213.128.3.204,20675,9517,1/7/2024 15:44,TCP,1198,lD020,Normal
63.218.232.157,190.158.66.147,26267,64011,1/22/2024 4:48,UDP,1254,MH938,Normal
101.0.246.135,134.204.228.6,5644,57828,1/19/2024 23:56,UDP,1441,sT813,Malicious
103.118.17.107,187.166.217.36,32445,33052,1/6/2024 9:31,UDP,1074,ph820,Normal
70.153.102.172,120.251.76.200,59750,8358,1/8/2024 4:59,UDP,660,eM491,Malicious
223.89.229.168,215.165.184.134,58052,27489,1/3/2024 22:49,ICMP,76,WM474,Normal
191.45.134.93,102.168.134.74,8447,24999,1/18/2024 1:03,ICMP,226,wV682,Malicious
128.31.43.150,76.59.51.241,30570,60303,1/23/2024 20:07,ICMP,510,KE721,Suspicious
75.231.162.134,58.183.89.46,33432,57029,1/3/2024 15:22,UDP,1480,vD372,Normal
157.38.85.53,108.24.32.191,1155,59271,1/20/2024 18:08,UDP,713,MN240,Malicious
81.251.33.24,71.104.151.192,30943,19464,1/22/2024 17:34,TCP,1222,aB796,Suspicious
140.209.157.110,95.106.56.156,24894,47217,1/24/2024 6:02,UDP,1079,ns650,Normal
20.49.133.20,178.93.91.192,44356,38778,1/18/2024 18:29,UDP,1298,fl914,Malicious
179.96.184.29,53.109.188.116,2153,40198,1/12/2024 12:48,ICMP,662,gG907,Malicious
190.130.127.196,12.253.6.106,33576,1971,1/8/2024 0:51,TCP,916,NH930,Malicious
222.40.113.112,35.119.205.196,56231,4349,1/19/2024 15:16,TCP,164,bb797,Malicious
71.218.106.68,109.76.95.24,39409,48487,1/11/2024 11:45,TCP,497,sV026,Suspicious
148.231.4.128,178.45.237.135,62310,55202,1/24/2024 14:54,TCP,919,Rq642,Suspicious
80.25.89.130,201.50.100.32,41928,28358,1/18/2024 14:07,TCP,399,qI864,Suspicious
50.168.8.175,187.156.242.138,13017,54637,1/15/2024 11:21,ICMP,375,sg970,Suspicious
15.181.19.77,163.10.222.223,33030,46229,1/7/2024 7:21,TCP,1438,OJ581,Suspicious
105.100.69.57,112.223.14.52,34688,58946,1/9/2024 3:56,TCP,1164,KG642,Normal
26.83.208.10,213.153.237.88,1458,33964,1/4/2024 16:06,TCP,312,pl187,Suspicious
61.47.197.110,172.203.116.132,28747,7840,1/14/2024 20:32,UDP,1449,ka932,Malicious
101.8.56.250,186.110.5.13,13286,15254,1/4/2024 11:33,UDP,606,Rr425,Malicious
205.162.37.157,76.124.92.200,41660,45648,1/7/2024 22:05,TCP,1084,Gi963,Normal
187.37.37.215,20.195.28.211,52667,17204,1/21/2024 11:43,ICMP,896,Rj483,Normal
42.24.5.19,191.109.34.168,49756,34460,1/6/2024 18:02,ICMP,155,gK892,Malicious
145.205.114.158,74.166.57.150,2689,5960,1/18/2024 1:54,TCP,198,Wv131,Malicious
52.215.53.195,184.13.151.197,50498,34672,1/19/2024 1:00,TCP,872,LA982,Suspicious
193.126.155.22,198.62.62.38,53829,42774,1/22/2024 14:33,UDP,724,Gn981,Normal
117.78.50.13,161.98.28.60,18671,18044,1/5/2024 16:30,UDP,1028,JX284,Malicious
160.225.24.2,90.31.237.114,41593,61496,1/2/2024 13:28,ICMP,1178,Mj886,Malicious
163.79.77.249,23.182.184.10,64560,51562,1/11/2024 14:35,ICMP,612,Ci878,Normal
144.53.167.87,72.249.199.48,29540,21578,1/22/2024 21:27,UDP,1337,Vp021,Malicious
94.220.177.150,200.9.126.195,14688,36125,1/16/2024 17:03,TCP,442,AU458,Suspicious
203.237.144.182,162.123.223.20,35312,32972,1/20/2024 23:01,TCP,587,wT365,Suspicious
114.236.52.130,155.248.87.183,9160,54922,1/1/2024 2:02,UDP,908,rG548,Normal
199.251.98.91,151.217.67.82,13286,62144,1/24/2024 20:18,ICMP,93,xx338,Malicious
208.72.242.207,178.104.196.171,65443,12413,1/11/2024 2:51,UDP,834,PI630,Normal
102.231.58.155,107.0.237.233,58956,60316,1/1/2024 1:32,UDP,1203,os002,Normal
157.32.42.101,3.61.10.89,46820,23025,1/18/2024 21:49,TCP,623,ml677,Normal
133.178.7.103,151.168.82.232,29816,613,1/23/2024 0:29,TCP,854,gW276,Normal
14.172.26.166,26.116.122.176,25999,24278,1/22/2024 16:57,TCP,114,JL113,Normal
208.128.212.179,212.82.149.42,39679,35196,1/24/2024 2:59,TCP,435,lt047,Malicious
41.233.186.45,114.201.242.43,56500,25565,1/16/2024 2:44,ICMP,455,VM613,Normal
66.94.44.115,144.94.78.29,5182,21983,1/1/2024 15:46,UDP,670,yg677,Suspicious
90.145.35.242,111.108.239.95,2316,54651,1/14/2024 12:49,ICMP,220,Ka510,Suspicious
90.1.33.191,200.220.29.78,58882,7926,1/14/2024 22:50,UDP,1392,WC093,Malicious
67.151.99.131,172.78.17.76,39264,43846,1/19/2024 0:08,UDP,1486,RT295,Suspicious
78.94.52.72,169.39.164.141,26735,61051,1/15/2024 10:32,ICMP,1015,pj563,Normal
50.10.135.31,16.249.84.222,59609,35176,1/18/2024 6:56,TCP,373,Cy263,Malicious
87.204.7.54,12.243.32.142,4318,2248,1/2/2024 17:25,TCP,623,Pa839,Malicious
213.48.136.60,90.101.60.69,50595,59320,1/1/2024 7:27,UDP,591,AY892,Suspicious
125.255.67.193,15.123.105.89,17906,31500,1/3/2024 20:53,TCP,300,rA413,Suspicious
211.202.225.239,37.34.253.149,31544,9898,1/13/2024 0:54,ICMP,204,Vv603,Malicious
130.183.124.103,43.115.135.150,23579,42414,1/14/2024 4:44,ICMP,91,Oy225,Malicious
86.125.210.159,31.230.85.36,59334,47448,1/19/2024 5:20,ICMP,1227,gp705,Normal
29.194.248.96,27.251.47.250,57478,16445,1/25/2024 0:59,UDP,501,pN468,Normal
33.190.46.204,96.183.68.10,62642,15332,1/9/2024 8:42,TCP,385,am152,Normal
50.213.138.83,212.9.76.231,43697,12074,1/8/2024 6:32,ICMP,1121,Ex001,Normal
199.105.195.43,89.184.29.201,9799,27616,1/8/2024 10:21,TCP,1058,Zt117,Normal
175.110.150.20,63.191.96.10,4845,64001,1/5/2024 18:30,UDP,1372,fh144,Normal
75.103.142.119,51.114.67.211,41814,63067,1/1/2024 12:16,ICMP,79,xb810,Suspicious
47.72.182.141,162.78.205.155,40053,35070,1/15/2024 15:16,TCP,343,Mn821,Normal
42.228.196.247,179.23.255.65,54633,48639,1/4/2024 15:42,TCP,243,hS179,Suspicious
223.40.43.82,147.82.227.40,42473,28595,1/9/2024 4:55,ICMP,362,xy431,Malicious
131.164.246.41,163.16.27.108,60669,62050,1/1/2024 18:05,UDP,594,gj015,Normal
119.98.148.224,124.224.180.155,15622,60649,1/13/2024 16:50,TCP,1129,pV468,Normal
25.163.8.104,129.195.133.134,1774,3573,1/24/2024 17:27,ICMP,322,Hu615,Malicious
25.21.206.64,81.31.242.101,61992,8168,1/17/2024 11:52,TCP,1204,gB811,Normal
25.156.150.171,11.244.239.45,12169,38601,1/17/2024 2:32,UDP,217,Ke597,Suspicious
218.186.99.24,156.79.90.170,6510,54025,1/19/2024 13:29,UDP,389,Gc948,Suspicious
193.103.223.116,154.172.44.201,30352,59525,1/16/2024 1:35,TCP,699,Hb734,Normal
222.190.162.113,170.35.76.17,51512,40633,1/18/2024 10:37,TCP,1393,HY750,Normal
214.239.253.235,213.22.121.98,26837,17935,1/3/2024 22:28,TCP,1460,rM742,Malicious
63.195.104.219,175.222.88.133,50251,32830,1/10/2024 7:10,ICMP,949,jU017,Malicious
166.76.93.252,17.86.69.8,18873,35938,1/5/2024 22:34,TCP,1404,Hs469,Normal
7.64.112.246,113.8.79.92,30045,39796,1/9/2024 20:31,ICMP,1446,Jd039,Normal
177.155.224.46,20.155.161.169,6318,26729,1/8/2024 23:08,ICMP,264,ik238,Malicious
30.245.95.29,38.132.81.236,46008,41679,1/14/2024 3:49,UDP,564,vv414,Suspicious
5.14.29.37,49.154.151.74,56174,40592,1/4/2024 14:18,ICMP,1355,xg274,Suspicious
53.178.210.149,141.196.190.165,1640,5204,1/22/2024 16:11,UDP,723,SM349,Normal
30.131.34.253,130.57.12.143,19348,32730,1/21/2024 23:57,UDP,304,HS748,Malicious
48.198.156.174,106.227.175.174,19069,30259,1/20/2024 10:40,ICMP,1421,FN539,Normal
55.135.84.95,136.1.174.39,53335,53129,1/20/2024 7:54,TCP,1007,Hz113,Malicious
50.41.10.186,94.68.13.112,60464,34176,1/11/2024 6:03,ICMP,799,hy375,Malicious
133.6.239.7,169.177.14.225,39902,46088,1/16/2024 16:57,UDP,537,kJ514,Suspicious
103.66.69.68,64.25.147.83,42566,1523,1/14/2024 0:56,UDP,1226,mI463,Suspicious
216.159.50.116,107.222.46.114,64094,38939,1/20/2024 17:24,UDP,319,wF762,Malicious
206.180.205.230,179.208.51.59,36549,65306,1/22/2024 12:09,TCP,760,ma406,Normal
196.99.195.249,87.41.198.59,26476,36434,1/25/2024 2:11,TCP,632,dr463,Malicious
17.119.116.31,90.218.48.119,31287,59644,1/8/2024 12:47,TCP,137,xa011,Suspicious
21.88.191.146,162.94.243.27,23520,64253,1/17/2024 8:52,ICMP,1171,ZV370,Normal
145.99.206.43,95.40.17.92,62298,29668,1/14/2024 20:03,TCP,447,qw415,Suspicious
184.140.18.69,139.86.232.197,2659,62104,1/5/2024 5:26,UDP,1296,fo339,Suspicious
4.159.59.51,84.140.178.181,23927,33424,1/8/2024 16:41,UDP,1020,eN465,Malicious
53.113.254.119,14.38.15.69,40380,43794,1/9/2024 14:08,ICMP,831,yh231,Malicious
75.146.132.104,76.61.222.46,2587,24149,1/20/2024 18:13,UDP,1204,Vf507,Malicious
122.87.211.243,26.49.163.117,60504,35362,1/19/2024 21:31,ICMP,1103,Hi952,Malicious
83.143.219.58,149.93.210.211,60583,53839,1/2/2024 22:49,ICMP,146,dM381,Malicious
4.86.152.175,76.232.54.197,16025,1316,1/1/2024 17:00,TCP,176,oK696,Malicious
175.109.8.16,75.58.29.205,19383,2701,1/5/2024 22:41,ICMP,784,hz671,Suspicious
33.27.226.133,150.5.163.243,47334,14239,1/17/2024 8:48,UDP,319,Dt404,Normal
173.240.4.110,130.188.234.185,53882,6180,1/16/2024 10:30,UDP,653,oq825,Suspicious
169.98.84.195,119.15.74.123,5931,24042,1/13/2024 15:16,ICMP,581,DL793,Suspicious
182.7.98.115,56.53.204.106,34265,63397,1/13/2024 7:38,TCP,957,As530,Normal
12.187.8.0,22.188.232.253,15443,30800,1/1/2024 1:35,UDP,1406,VR853,Malicious
68.49.82.149,102.233.92.230,32104,35742,1/15/2024 16:29,UDP,915,FB700,Normal
186.96.68.208,2.154.67.242,54727,53634,1/23/2024 6:40,UDP,1135,VY753,Normal
52.186.239.91,212.183.62.18,22443,51835,1/6/2024 7:00,ICMP,622,Qs799,Suspicious
110.16.176.241,31.106.194.241,11908,2836,1/1/2024 7:56,TCP,326,Cj924,Normal
75.11.43.142,41.78.177.246,40899,51337,1/2/2024 17:27,ICMP,1444,qD075,Malicious
185.248.10.244,104.222.199.11,47325,4315,1/11/2024 17:02,UDP,1165,Md248,Normal
164.198.199.209,5.190.66.128,53365,47479,1/22/2024 21:02,TCP,397,tN913,Suspicious
160.92.218.88,125.240.250.46,62665,32126,1/3/2024 2:34,ICMP,1359,gu746,Suspicious
141.58.131.133,186.105.249.128,58562,12287,1/13/2024 23:38,TCP,797,PK423,Normal
155.240.81.254,66.119.135.73,53015,37121,1/19/2024 3:23,ICMP,833,Js735,Suspicious
171.10.35.24,171.139.184.98,2640,1386,1/18/2024 18:58,UDP,1187,PC756,Suspicious
101.143.123.223,190.95.137.88,44746,16342,1/18/2024 14:55,UDP,607,jD009,Suspicious
62.81.129.108,28.159.97.208,43248,15157,1/10/2024 9:39,TCP,907,HX536,Normal
71.125.96.87,21.208.18.179,6936,10078,1/3/2024 17:33,TCP,989,pp232,Suspicious
119.106.50.125,149.122.205.231,46529,18688,1/6/2024 14:50,ICMP,428,CY474,Suspicious
8.173.42.32,167.223.28.120,12208,8831,1/6/2024 23:34,UDP,807,wC358,Suspicious
168.186.49.223,86.75.221.61,48061,63593,1/24/2024 0:11,TCP,180,Sk806,Malicious
138.1.108.37,73.135.203.14,26200,51956,1/17/2024 13:13,ICMP,885,iO791,Suspicious
168.160.97.236,113.6.56.99,51458,23234,1/17/2024 18:39,UDP,460,xk980,Malicious
53.74.246.203,210.59.242.82,51142,26048,1/6/2024 9:42,TCP,924,Ye400,Suspicious
6.169.186.91,58.6.7.138,6422,3623,1/3/2024 16:48,UDP,136,li198,Malicious
170.187.84.79,203.248.166.16,14660,14881,1/13/2024 7:27,UDP,77,Zn683,Suspicious
88.108.12.251,212.173.19.157,17088,44972,1/16/2024 21:42,TCP,167,oW759,Suspicious
185.226.212.216,42.18.165.34,49476,34713,1/22/2024 19:59,TCP,1463,Bi703,Suspicious
164.227.105.211,86.22.65.189,6991,2618,1/24/2024 18:07,TCP,1399,bZ378,Malicious
47.179.30.246,76.144.163.181,55791,43283,1/18/2024 9:51,ICMP,283,MU088,Malicious
124.65.168.194,173.197.219.91,20560,20988,1/20/2024 8:49,UDP,678,oP669,Normal
93.71.234.141,60.11.80.123,27150,6015,1/8/2024 5:26,TCP,815,oT659,Normal
204.245.152.92,119.165.38.141,43461,2755,1/24/2024 19:24,ICMP,1156,mx504,Normal
37.10.38.79,111.30.249.212,23494,57670,1/3/2024 23:09,ICMP,1472,YF044,Suspicious
216.18.92.15,173.102.37.153,31861,16912,1/2/2024 19:17,ICMP,789,Vm184,Normal
64.230.15.112,195.182.71.212,63343,9462,1/6/2024 8:06,TCP,1491,tZ690,Malicious
180.64.76.151,90.225.38.145,16669,48090,1/11/2024 15:06,ICMP,591,OW942,Malicious
76.125.228.131,77.21.65.252,64082,42726,1/20/2024 16:25,UDP,332,Lp586,Normal
160.68.40.40,145.51.119.207,42560,17109,1/6/2024 20:53,ICMP,1260,aB018,Malicious
174.84.123.123,99.172.90.18,51525,41385,1/25/2024 0:40,ICMP,688,Ou577,Suspicious
72.208.76.244,90.196.215.173,6192,22298,1/4/2024 5:58,TCP,1264,zz514,Malicious
55.145.187.94,160.96.5.24,33125,34608,1/6/2024 17:17,ICMP,1211,rO161,Suspicious
109.237.51.232,206.255.26.91,5339,3119,1/6/2024 11:40,TCP,1339,bC711,Suspicious
220.133.235.25,197.229.105.103,1225,4850,1/5/2024 9:44,UDP,459,ow939,Malicious
170.168.163.165,108.198.255.24,52949,107,1/13/2024 7:29,ICMP,394,HT583,Malicious
59.93.78.213,135.18.50.132,21338,65149,1/15/2024 8:46,TCP,679,Bt207,Normal
160.236.114.147,87.135.26.62,32744,38156,1/24/2024 2:51,UDP,1084,hf056,Suspicious
66.107.153.61,129.68.138.74,46656,57077,1/9/2024 21:15,TCP,952,Gn588,Normal
53.145.91.36,134.198.110.9,1919,17051,1/20/2024 16:18,TCP,196,uw700,Suspicious
204.139.33.89,89.80.102.92,44186,58883,1/7/2024 21:45,ICMP,84,vD841,Malicious
105.166.250.253,195.60.133.86,31891,34802,1/22/2024 5:53,TCP,686,bx345,Normal
209.212.90.130,170.5.4.67,53819,99,1/21/2024 17:33,UDP,819,Pz433,Malicious
47.235.182.129,158.109.81.191,29202,58320,1/24/2024 9:06,TCP,939,rA860,Normal
13.102.0.16,202.9.163.2,54815,30158,1/24/2024 15:26,ICMP,1208,lW076,Normal
48.154.85.235,170.171.9.183,37958,6430,1/16/2024 15:39,UDP,602,YK303,Normal
203.66.180.146,19.86.211.51,46499,35740,1/12/2024 16:42,ICMP,239,Uj735,Normal
143.228.189.56,22.93.167.10,12768,34549,1/22/2024 13:50,UDP,374,BF334,Normal
68.9.113.236,7.50.30.231,55860,56170,1/22/2024 20:49,UDP,189,ug403,Suspicious
164.105.110.85,217.195.84.193,36195,25741,1/21/2024 19:57,ICMP,190,IC459,Malicious
202.171.163.191,55.184.139.152,60845,1278,1/11/2024 1:22,UDP,346,Ta798,Malicious
206.189.212.39,113.254.230.179,33729,8772,1/22/2024 18:26,ICMP,287,LW097,Malicious
44.100.79.252,223.191.179.241,47520,3354,1/24/2024 23:12,ICMP,614,vo712,Malicious
54.139.30.65,219.251.159.193,56318,61577,1/5/2024 11:02,TCP,884,We801,Normal
34.69.81.196,113.195.185.180,58517,5389,1/2/2024 15:03,UDP,1110,CC540,Suspicious
119.218.175.76,38.110.36.109,55296,28979,1/17/2024 20:12,TCP,318,ok697,Normal
75.101.202.187,200.52.38.114,65443,48104,1/4/2024 3:52,ICMP,112,Yd522,Suspicious
12.151.79.151,135.47.71.141,46512,2851,1/6/2024 21:25,TCP,925,QN965,Normal
142.184.179.112,121.173.52.123,40196,33862,1/7/2024 2:57,UDP,462,ap481,Suspicious
163.146.78.25,74.177.237.142,56235,25342,1/8/2024 3:56,ICMP,299,nV929,Malicious
60.123.214.37,74.16.142.143,44996,44345,1/4/2024 2:08,TCP,1269,Pp202,Malicious
196.153.46.71,218.206.241.201,13145,58018,1/3/2024 18:32,ICMP,596,PR212,Normal
157.216.191.156,41.221.130.128,64995,58082,1/15/2024 4:16,ICMP,1257,Ne493,Normal
86.94.208.199,166.47.190.198,16165,13114,1/5/2024 11:03,UDP,1028,pq271,Normal
28.84.239.191,190.57.178.243,8631,22565,1/24/2024 8:32,UDP,577,eq267,Malicious
138.92.71.208,140.11.64.175,40185,22306,1/2/2024 11:38,UDP,518,Nv553,Normal
99.206.243.65,29.91.30.93,34044,33152,1/17/2024 0:49,UDP,431,pI826,Normal
7.30.40.178,104.156.151.89,59274,24567,1/5/2024 0:04,UDP,290,hw653,Suspicious
157.64.89.106,81.23.35.120,46569,30801,1/8/2024 18:45,UDP,577,sg077,Malicious
50.56.165.106,9.59.17.167,49908,14067,1/22/2024 12:46,ICMP,1038,Uu575,Suspicious
182.134.158.156,35.178.118.8,7279,15470,1/9/2024 21:41,ICMP,682,Kr419,Suspicious
219.42.120.3,102.182.14.253,26210,7316,1/9/2024 9:24,ICMP,742,ZO483,Normal
43.200.84.6,52.173.11.34,5310,11590,1/11/2024 5:15,UDP,557,Bw557,Malicious
133.114.36.55,9.79.204.53,65379,53741,1/13/2024 14:01,ICMP,1445,aT625,Suspicious
154.188.182.187,112.184.161.84,26999,61488,1/3/2024 20:02,ICMP,503,Wu969,Malicious
166.148.175.30,177.108.238.168,41865,32916,1/5/2024 12:44,UDP,1102,JQ393,Normal
58.198.34.126,194.102.221.41,28248,41023,1/24/2024 21:20,ICMP,558,LH368,Normal
123.155.65.225,23.5.72.247,21547,65451,1/11/2024 10:07,TCP,820,dV380,Malicious
161.166.180.170,214.17.92.98,9225,706,1/12/2024 9:00,ICMP,879,LC416,Suspicious
122.118.129.34,125.74.92.11,43892,32173,1/18/2024 15:57,UDP,162,GW117,Suspicious
23.216.93.154,88.199.206.1,38541,49336,1/23/2024 15:59,ICMP,354,ne726,Malicious
208.83.163.254,131.252.167.114,55990,46627,1/4/2024 13:18,UDP,268,hR337,Malicious
36.107.108.120,137.224.163.78,23317,38336,1/6/2024 0:11,TCP,1042,xq435,Normal
213.60.234.30,82.100.12.189,43230,12490,1/14/2024 4:12,ICMP,1333,HX948,Normal
117.32.138.72,107.153.191.35,46387,56386,1/18/2024 10:47,ICMP,1431,aq246,Suspicious
28.235.144.99,147.148.151.76,24041,42472,1/17/2024 13:12,TCP,723,tm335,Suspicious
67.183.228.124,119.35.2.70,64510,1231,1/18/2024 14:06,TCP,1121,TM481,Suspicious
206.19.11.89,18.246.50.77,38394,3509,1/3/2024 4:02,UDP,990,Fs118,Malicious
4.11.244.223,60.25.42.228,26024,13032,1/4/2024 2:56,ICMP,443,Cy990,Normal
60.219.168.130,130.224.201.174,29667,37558,1/24/2024 7:50,TCP,699,HG577,Normal
177.94.51.24,100.202.225.59,26156,19224,1/13/2024 6:14,TCP,904,Nu015,Malicious
210.211.115.120,208.129.125.177,56894,48327,1/6/2024 11:35,UDP,899,hu174,Malicious
100.36.148.240,193.139.113.175,48766,47546,1/16/2024 17:21,TCP,1388,Lq018,Normal
131.233.68.97,193.34.36.245,48010,8785,1/16/2024 22:03,TCP,1126,Kh133,Malicious
56.39.64.46,44.198.45.183,24277,42393,1/15/2024 10:04,UDP,215,kZ115,Normal
12.87.57.23,203.136.162.248,30601,59616,1/14/2024 13:19,TCP,101,Io657,Malicious
193.221.47.119,34.218.3.98,38684,25717,1/8/2024 6:11,ICMP,774,MD915,Normal
18.183.192.253,33.27.97.156,64550,7904,1/5/2024 3:29,UDP,868,NH013,Normal
208.161.148.50,143.62.114.21,63099,41251,1/1/2024 15:38,UDP,867,XM665,Normal
199.76.240.215,138.251.217.158,7613,26005,1/16/2024 20:17,TCP,1379,BT563,Normal
150.34.45.151,14.220.240.16,44882,17926,1/17/2024 7:38,TCP,398,nq200,Suspicious
146.109.142.65,38.122.244.115,25544,12262,1/14/2024 23:42,TCP,166,sH170,Malicious
78.238.163.237,200.184.13.62,38504,41186,1/20/2024 21:12,UDP,911,YT106,Malicious
213.21.131.231,170.205.78.81,25125,2649,1/4/2024 3:17,ICMP,755,LO911,Suspicious
73.118.22.81,65.188.77.92,59542,22162,1/23/2024 19:37,ICMP,983,Qv389,Normal
119.199.195.235,68.49.126.209,15216,18390,1/1/2024 18:03,TCP,620,SE960,Suspicious
46.76.41.112,203.27.31.121,6417,36594,1/16/2024 4:59,UDP,312,fI028,Normal
107.100.70.203,169.172.88.162,52725,31137,1/13/2024 3:35,ICMP,424,ZW029,Suspicious
138.154.50.147,90.24.112.175,24707,5675,1/15/2024 17:24,TCP,696,xm343,Malicious
56.97.97.184,21.217.69.104,17866,23005,1/17/2024 9:22,TCP,823,cq084,Malicious
16.249.65.247,81.36.209.83,41529,56488,1/20/2024 12:26,TCP,250,SF776,Suspicious
217.110.224.158,45.3.218.249,55826,63930,1/15/2024 4:25,ICMP,978,gk319,Normal
114.101.212.40,16.144.38.54,36871,42610,1/8/2024 12:48,TCP,162,Yy731,Malicious
106.141.43.92,31.13.10.136,49157,22240,1/10/2024 2:08,UDP,1119,IS169,Suspicious
34.237.237.137,11.71.117.164,33907,56750,1/24/2024 19:08,UDP,655,pO847,Malicious
3.204.68.39,23.50.222.75,30361,38128,1/10/2024 5:27,TCP,1174,cw825,Malicious
18.180.10.9,158.59.137.180,20117,29127,1/13/2024 4:42,ICMP,549,Ue965,Normal
3.146.61.168,188.43.240.120,10871,60929,1/5/2024 10:17,UDP,776,Ft377,Normal
202.4.134.211,6.156.126.115,40500,57845,1/5/2024 21:42,UDP,1191,Tm145,Malicious
172.22.68.153,37.175.239.112,50317,20275,1/3/2024 3:02,TCP,707,Ca839,Normal
161.104.211.22,189.10.182.47,6555,29237,1/10/2024 9:04,UDP,830,gn975,Normal
79.22.101.71,163.254.112.175,3065,54383,1/17/2024 18:40,TCP,684,OJ563,Normal
180.113.120.39,7.45.193.236,40616,65500,1/3/2024 11:09,UDP,597,zd730,Normal
51.213.169.44,25.182.41.118,47020,36802,1/16/2024 21:42,ICMP,744,pZ257,Malicious
83.112.192.91,73.192.80.58,29889,29847,1/22/2024 1:20,TCP,895,Rl109,Suspicious
181.243.75.65,222.99.188.21,18346,22947,1/22/2024 0:11,ICMP,1135,CN007,Suspicious
59.145.109.126,54.20.208.206,921,39311,1/22/2024 12:03,TCP,974,uy095,Suspicious
141.41.136.53,72.36.31.58,1827,65479,1/4/2024 17:40,ICMP,130,GC603,Suspicious
17.131.63.124,142.121.38.155,34774,22537,1/24/2024 15:03,TCP,498,Ax388,Malicious
44.222.138.179,99.80.201.111,58814,56790,1/15/2024 23:20,ICMP,834,KF756,Malicious
26.60.161.36,64.61.249.194,62900,60635,1/16/2024 17:00,TCP,1233,Nu398,Suspicious
60.214.244.93,178.192.59.113,49250,26974,1/3/2024 0:31,UDP,219,DD387,Malicious
170.201.158.0,190.113.136.19,6590,10752,1/4/2024 23:17,TCP,262,dd682,Normal
50.222.188.73,72.226.210.24,48189,5135,1/20/2024 5:57,UDP,532,uk687,Suspicious
80.106.32.61,4.74.248.143,2320,19543,1/18/2024 16:32,TCP,551,aC607,Suspicious
17.79.3.113,84.178.104.172,22468,13205,1/14/2024 23:55,ICMP,581,vE618,Normal
161.151.10.69,98.23.70.252,52804,8671,1/17/2024 20:31,TCP,449,Jd936,Suspicious
93.224.105.150,150.12.101.94,49836,50172,1/20/2024 14:21,UDP,1459,IC586,Suspicious
90.165.108.66,208.183.207.123,48746,26575,1/3/2024 22:07,ICMP,154,Yt672,Normal
46.109.28.160,157.233.250.93,43437,13948,1/15/2024 21:29,UDP,271,Mo574,Normal
75.111.16.207,104.221.106.191,24488,21826,1/3/2024 16:57,TCP,1241,YL601,Suspicious
58.80.145.103,58.110.180.243,59291,50967,1/12/2024 3:01,UDP,214,cs184,Normal
1.25.30.242,83.155.199.195,10671,22812,1/6/2024 2:34,TCP,993,WZ311,Suspicious
195.97.250.49,5.136.50.93,62320,41865,1/9/2024 8:35,UDP,1477,ea687,Normal
61.224.78.12,39.240.37.169,22704,45877,1/19/2024 3:15,UDP,900,Qa792,Suspicious
16.113.119.54,136.180.12.66,1031,54515,1/8/2024 17:20,ICMP,394,FT224,Malicious
104.219.196.252,133.130.153.49,30384,7026,1/15/2024 6:27,TCP,904,YX560,Normal
97.67.62.69,76.166.110.116,46091,5661,1/12/2024 16:32,ICMP,425,bq656,Malicious
25.180.149.129,39.164.239.195,51788,9686,1/15/2024 10:21,ICMP,1412,BZ250,Normal
103.15.146.137,99.60.200.232,52345,17963,1/15/2024 7:15,ICMP,706,Od805,Normal
132.235.104.2,107.184.237.241,38873,1674,1/12/2024 4:51,UDP,1181,He368,Normal
215.87.96.157,131.202.20.253,27249,14694,1/12/2024 6:10,ICMP,122,Dk969,Normal
118.207.154.239,29.227.153.235,34874,21500,1/16/2024 5:54,TCP,503,gS256,Normal
108.114.2.120,67.86.172.115,196,59280,1/6/2024 3:42,UDP,929,hZ051,Normal
120.161.178.154,125.196.133.209,62175,63606,1/22/2024 23:25,ICMP,1066,mB665,Suspicious
23.95.51.227,167.18.71.38,28527,46557,1/2/2024 21:26,UDP,1030,Op817,Suspicious
